"ISBN","Title","Author","Courses","ImageURL","OrigPrice"
"9780323036054","MCMINNS CLINICAL ATLAS OF HUMAN ANATOMY WITH DVD 6","ABRAHAM OLD EDITION","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","90.95"
"9780679776390","SPELL OF THE SENSUOUS","ABRAM","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780679776390.jpg","22.95"
"9780495898023","GLOSSARY OF LITERARY TERMS 10TH ED","ABRAMS ET AL","; ; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","67.95"
"9780393928334","NORTON ANTHOLOGY ENGLISH LITERATURE 8TH ED VOL 1 (","ABRAMS ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","78.00"
"9781413033908","GLOSSARY OF LITERARY TERMS *9TH ED*","ABRAMS M H","; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","50.95"
"9781413002188","O/E - GLOSSARY OF LITERARY TERMS 8TH ED","ABRAMS M H (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","39.95"
"9782010205507","PHONETIQUE 350 EXERCICES","ABRY ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.50"
"9780520224735","VEILED SENTIMENTS","ABU-LUGHOD","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","34.50"
"9780822344391","MAKING OF A HUMAN BOMB","ABUFARHA","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","25.20"
"281111115471B","ACC 611 AFM 504 EXTERNAL REPORTING","ACC AFM DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","46.05"
"281109114090B","ACC 611 AFM 504 EXTERNAL REPORTING","ACC AFM DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","56.66"
"281110515084B","AFM 492 ACC 609 FINANCIAL STATEMENT ANALYSIS CRSE ","ACC AFM DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1105.jpg","28.05"
"281082674852B","ACC 604 STATUTORY INTERPRETATION","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","28.14"
"281110114968B","ACC 606 ALLSECTIONS BUSINESS VALUATIONS VOL 2","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","40.43"
"281082675338B","ACC 606 BUSINESS VALUATIONS","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","23.47"
"281108113329B","ACC 606 BUSINESS VALUATIONS VOL 1","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","29.80"
"281112116167B","ACC 606 BUSINESS VALUATIONS VOL 1","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","26.06"
"281110114800B","ACC 606 BUSINESS VALUATIONS VOL 1","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","29.80"
"281111115470B","ACC 606 BUSINESS VALUATIONS VOL 1","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","27.82"
"281109114105B","ACC 606 BUSINESS VALUATIONS VOL 1","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","29.45"
"281082676157B","ACC 606 BUSINESS VALUATIONS VOL 2","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","38.74"
"281112116349B","ACC 606 BUSINESS VALUATIONS VOL 2 INTERMEDIATE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","32.36"
"281111115659B","ACC 606 BUSINESS VALUATIONS VOL 2 INTERMEDIATE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","36.54"
"281109114281B","ACC 606 BUSINESS VALUATIONS VOL. II","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","40.43"
"281108113446B","ACC 606 BUSINESS VALUATIONS VOL.2","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","40.51"
"281113116823B","ACC 606 BUSINESS VALUATIONS, VOL. 1","ACC DEPT","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","26.06"
"281113116990B","ACC 606 BUSINESS VALUATIONS, VOL. II (INTERMEDIATE","ACC DEPT","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","32.36"
"281082675337B","ACC 607 TAX ISSUES INTEGRATION","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","6.09"
"281110114801B","ACC 611 AFM 504 EXTERNAL REPORTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","48.27"
"281113116858B","ACC 611 AFM 504 EXTERNAL REPORTING","ACC DEPT","; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","37.83"
"281110515005B","ACC 623 BUSINESS TECH LAW","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1105.jpg","60.95"
"281109514320B","ACC 623 BUSINESS TECHNOLOGY LAW","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","38.03"
"281106511721B","ACC 623 BUSINESS TECHNOLOGY LAW","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","48.55"
"281107512765B","ACC 623 BUSINESS TECHNOLOGY LAW IT CHALLENGES","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","41.87"
"281113517038B","ACC 623 BUSINESS TECHNOLOGY LAW READINGS","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","57.00"
"281111515699B","ACC 623 BUSINESS TECHNOLOGY LAW READINGS","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1115.jpg","48.45"
"281108513543B","ACC 623 BUSSINESS TECHNOLOGY LAW","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","36.20"
"281112516393B","ACC 623 SEC 001 BUSINESS TECHNOLOGY LAW READINGS","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","64.09"
"281106511720B","ACC 626 INFORMATION SYSTEM ASSURANCE AUDITING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","56.03"
"281111515725B","ACC 650 ASSURANCE & GOVERNANCE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1115.jpg","30.31"
"281109514392B","ACC 650 ASSURANCE & GOVERNANCE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","30.09"
"281106511756B","ACC 650 ASSURANCE & GOVERNANCE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","74.50"
"281110515041B","ACC 650 ASSURANCE & GOVERNANCE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1105.jpg","56.85"
"281108513643B","ACC 650 ASSURANCE & GOVERNANCE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","55.32"
"281107512674B","ACC 650 ASSURANCE GOVERNANCE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","74.75"
"281112516387B","ACC 650 ASSURANCE GOVERNANCE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","32.75"
"281111515732B","ACC 652 FORENSIC ACCOUNTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1115.jpg","51.89"
"281109514356B","ACC 652 FORENSIC ACCOUNTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","48.30"
"281112516412B","ACC 652 FORENSIC ACCOUNTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","47.22"
"281110515061B","ACC 652 FORENSIC ACCOUNTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1105.jpg","50.04"
"281111515707B","ACC 662 READINGS TAX POLICY","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1115.jpg","98.61"
"281108513640B","ACC 681 UNDERSTANDING & MANAGING ORGANIZATIONAL CH","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","53.88"
"281106511749B","ACC 681 UNDERSTANDING MANAGING ORGANIZATIONAL CHAN","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","85.43"
"281082675032B","ACC 682 READINGS","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","114.37"
"281110114959B","ACC 683 ISSUES IN MANAGEMENT ACCOUNTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","123.55"
"281109114118B","ACC 683 ISSUES IN MANAGEMENT ACCOUNTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","132.90"
"281110114844B","ACC 684 COURSEWARE","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","34.48"
"281106511729B","ACC 690 FORENSIC ACCOUNTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","42.35"
"281108513587B","ACC 690 FORENSIC ACCOUNTING SEC 001 002","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","43.75"
"281112516432B","ACC 690 INTERNATIONAL FINANCIAL MGMT","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","82.23"
"281111115508B","ACC 690 INTERNATIONAL FINANCIAL MGMT SEC 001","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","78.24"
"281107512701B","ACC 690 SEC 001 002 FORENSIC ACCOUNTING","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","44.92"
"281109114162B","ACC 690 SEC 002 STRATEGY AND BUSINESS MODELS","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","42.63"
"281110114851B","ACC 690 SEC 003 INTERNATIONAL MANAGEMENT","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","83.86"
"281108513564B","ACC 690 SEC 004 STRATEGY & BUSINESS MODELS","ACC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","46.98"
"281112116162B","ACC 611 AFM 504 EXTERNAL REPORTING","ACC DEPT AFM DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","30.36"
"9780471719984","IMAGE PROCESSING : PRINCIPLES & APPLICATIONS","ACHARYA T ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","103.99"
"9780385260459","ANTHILLS OF THE SAVANNAH","ACHEBE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780385260459.jpg","14.80"
"9780385667807","ARROW OF GOD","ACHEBE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780385667807.jpg","19.95"
"9780385667838","THINGS FALL APART (ANCHOR EDITION)","ACHEBE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780385667838.jpg","17.95"
"9780393932195","THINGS FALL APART *NORTON CRITICAL EDITION*","ACHEBE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","16.25"
"9780385474542","THINGS FALL APART (ANCHOR)","ACHEBE C *RESTRICTED TO U.S.*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780385474542.jpg","11.70"
"9780471351511","FUNDAMENTALS OF MOLECULAR VIROLOGY","ACHESON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","142.95"
"9780470900598","FUNDAMENTALS OF MOLECULAR VIROLOGY 2ED","ACHESON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg",
"9781551119922","WRITING ESSAYS ABOUT LITERATURE","ACHESON","; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781551119922.jpg","22.95"
"9780198596790","ELEMENTARY FLUID DYNAMICS","ACHESON D. J.","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780198596790.jpg","88.95"
"9780802837172","INTRODUCING THE NEW TESTAMENT : ITS LITERATURE AND","ACHTEMEIER ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","41.25"
"9780838452547","PERSPECTIVES ON CONTEMPORARY ISSUES *3RD ED*","ACKLEY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","65.95"
"9780176103286","PERSPECTIVES ON CONTEMPORARY ISSUES *1ST CDN ED*","ACKLEY ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg",
"9781413010688","PERSPECTIVES ON CONTEMPORARY ISSUES *4TH ED*","ACKLEY KATHERINE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","68.95"
"9780873489560","OCTOBER 1962","ACOSTA","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","35.00"
"9780781745901","ACSM GUIDELINES FOR EXERCISE TESTING & PRESCRIPTIO","ACSM","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","38.95"
"9781609136055","ACSM GUIDELINES FOR EXERCISE TESTING AND PRESCRIPT","ACSM","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","46.50"
"9780781769020","ACSMS GUIDELINES FOR EXERCISE TESTING & PRESCRIPTI","ACSM","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","45.50"
"281109914604B","AFM 476 ACTSC 471 ADVANCED CORPORATE FINANCE","ACTSC AFM DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","75.10"
"9780321549280","CALCULUS : A COMPLETE COURSE 7ED","ADAMS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321549280.jpg","182.05"
"9780321880215","CALCULUS : A COMPLETE COURSE W/ MYMATHLAB 8ED","ADAMS","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321880215.jpg","180.95"
"9780143014232","FIRE & ICE (PAPERBACK)","ADAMS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780143014232.jpg","24.00"
"9780330492041","HITCHHIKER'S GUIDE : TRILOGY OF FOUR","ADAMS","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.99"
"9780330437981","HITCHHIKER'S GUIDE TO THE GALAXY *MOVIE TIE-IN EDI","ADAMS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","9.99"
"9780321549297","CALCULUS : SEVERAL VARIABLES 7ED","ADAMS & ESSEX","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321549297.jpg","104.90"
"9780321862938","SDNT SOL MANUAL FOR CALCULUS: A COMPLETE COURSE 8E","ADAMS & ESSEX","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","60.95"
"9780321597885","STDNT SOL MANUAL FOR CALCULUS : A COMPLETE COURSE ","ADAMS & ESSEX","; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","50.10"
"9780321597892","STDNT SOL MANUAL FOR CALCULUS : SEVERAL VARIABLES ","ADAMS & ESSEX","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","35.55"
"9780131567061","O/E - CALCULUS : A COMPLETE COURSE 6ED W/ SOLUTION","ADAMS (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","130.20"
"9780321307163","O/E - CALCULUS SEVERAL VARIABLE 6ED","ADAMS (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321307163.jpg","95.95"
"9780176406158","ORGANIZATION & THE EXPERIENCE OF WORK","ADAMS ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","61.95"
"9780132557665","CALCULUS : A COMPLETE COURSE 7ED PKG W/ MATH XL & ","ADAMS OLD EDITION","; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","161.90"
"9780133099256","CALCULUS : A COMPLETE COURSE 7ED PKG W/ STDNT SOL ","ADAMS OLD EDITION","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","176.75"
"9780321338907","O/E - TURBULENT PASSAGE : GLOBAL HISTORY OF THE TW","ADAS ET AL (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","79.95"
"9781416562603","WHITE TIGER","ADIGA","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","16.00"
"9780195429879","INTERPLAY *2ND CDN ED*","ADLER ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780195429879.jpg","99.95"
"9780199009466","INTERPLAY 3RD CDN *PKG*","ADLER ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780199009466.jpg","105.95"
"9780195444247","INTERPLAY 3RD CDN ED","ADLER ET AL","; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780195444247.jpg","105.95"
"9780495003724","CONSTRUCTIONS OF DEVIANCE","ADLER PATRICIA ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","91.95"
"281000002250B","ADOBE PHOTOSHOP CS6 EXT STUDENT ED","ADOBE","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","179.00"
"9781933116785","COMPARING PUBLIC POLICIES","ADOLINO ET AL","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","68.95"
"9780934034203","ENGLISH GRAMMAR FOR STUDENTS OF ITALIAN","ADORNI & PRIMORAC","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.95"
"9780934034401","ENGLISH GRAMMAR FOR STUDENTS OF ITALIAN *3RD ED*","ADORNI ET AL","; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","20.25"
"9780226307787","AESCHYLUS I ORESTIA (LATTIMORE TR)","AESCHYLUS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","13.50"
"9780199537815","ORESTEIA (TR COLLARD)","AESCHYLUS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780199537815.jpg","14.95"
"9780140443332","ORESTEIA (TR FAGLES)","AESCHYLUS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","16.00"
"9780451529534","AESOP'S FABLES","AESOP","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","5.50"
"9780394730905","RUSSIAN FAIRY TALES","AFANASEV","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780394730905.jpg","23.00"
"281108913828B","AFM 101 COURSE READINGS","AFM 101","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","13.38"
"281111915945B","AFM 476 ACTSC 471 ADVANCED CORPORATE FINANCE","AFM ACTSC DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","85.06"
